epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
192,23193.3,0.86528,0.7819,0.96752,0.67802,0.77584,0.80179,0.61835,0.87879,0.74033,1.0334,0.003697,0.003697,0.003697
193,23308.6,0.86773,0.77493,0.96826,0.67808,0.77692,0.80158,0.61831,0.87937,0.74087,1.03375,0.003664,0.003664,0.003664
194,23423.9,0.86637,0.7838,0.97215,0.67836,0.77467,0.80162,0.61902,0.87925,0.74095,1.03354,0.003631,0.003631,0.003631
195,23538.6,0.86781,0.78108,0.96628,0.67798,0.77642,0.80172,0.61903,0.87939,0.74115,1.03368,0.003598,0.003598,0.003598
196,23654.2,0.86947,0.78496,0.96918,0.67586,0.7806,0.80176,0.61879,0.87966,0.7414,1.03382,0.003565,0.003565,0.003565
197,23769.5,0.86562,0.77542,0.96783,0.67906,0.77409,0.80182,0.61895,0.87935,0.741,1.03376,0.003532,0.003532,0.003532
198,23884.9,0.863,0.77597,0.97121,0.67401,0.7837,0.80145,0.61894,0.8795,0.74186,1.03382,0.003499,0.003499,0.003499
199,23999.8,0.86207,0.77142,0.96181,0.6834,0.76914,0.80103,0.61839,0.87941,0.74229,1.03369,0.003466,0.003466,0.003466
200,24115.5,0.86722,0.77909,0.96589,0.68516,0.76914,0.80111,0.61857,0.87946,0.7425,1.0336,0.003433,0.003433,0.003433
201,24230.8,0.85753,0.76872,0.96698,0.68434,0.77001,0.80109,0.61861,0.87952,0.74288,1.03361,0.0034,0.0034,0.0034
202,24346.3,0.86168,0.77149,0.96717,0.682,0.77176,0.80104,0.61849,0.87931,0.74265,1.03359,0.003367,0.003367,0.003367
203,24461.6,0.86817,0.77964,0.97025,0.68802,0.76787,0.80119,0.61863,0.8794,0.74304,1.03367,0.003334,0.003334,0.003334
204,24576.8,0.86172,0.77015,0.96618,0.69436,0.7575,0.8013,0.61857,0.87921,0.74283,1.03349,0.003301,0.003301,0.003301
205,24692,0.85715,0.76768,0.96304,0.69447,0.7607,0.80131,0.61852,0.87909,0.74281,1.03332,0.003268,0.003268,0.003268
206,24807.2,0.86243,0.77029,0.96334,0.69078,0.76565,0.80113,0.61835,0.87917,0.74318,1.03347,0.003235,0.003235,0.003235
207,24923.2,0.85817,0.7604,0.9637,0.68575,0.76914,0.80111,0.6182,0.87924,0.74334,1.03349,0.003202,0.003202,0.003202
208,25038.8,0.86134,0.76332,0.96653,0.68604,0.76972,0.80105,0.61779,0.87946,0.74411,1.03354,0.003169,0.003169,0.003169
209,25152.5,0.85501,0.76537,0.9682,0.68564,0.76681,0.80086,0.61805,0.87923,0.74471,1.03358,0.003136,0.003136,0.003136
210,25266.2,0.857,0.75621,0.96692,0.68648,0.76856,0.80056,0.61793,0.87959,0.74528,1.03366,0.003103,0.003103,0.003103
211,25379.9,0.857,0.76093,0.96854,0.68396,0.77118,0.80055,0.61794,0.87967,0.74534,1.03375,0.00307,0.00307,0.00307
212,25493.4,0.86103,0.76729,0.96723,0.68276,0.77322,0.80066,0.61813,0.87983,0.74554,1.0339,0.003037,0.003037,0.003037
213,25607.2,0.86041,0.74722,0.96525,0.68185,0.77263,0.80062,0.61803,0.87993,0.74619,1.03407,0.003004,0.003004,0.003004
214,25721.7,0.85466,0.74669,0.96309,0.68113,0.7742,0.80062,0.61763,0.88009,0.74696,1.03418,0.002971,0.002971,0.002971
215,25837.9,0.85916,0.76104,0.97205,0.68096,0.77322,0.80061,0.61776,0.88018,0.74618,1.03416,0.002938,0.002938,0.002938
216,25955.2,0.85529,0.75411,0.96553,0.68123,0.77293,0.80053,0.61772,0.88001,0.74587,1.03402,0.002905,0.002905,0.002905
217,26072.1,0.85871,0.75899,0.96747,0.68309,0.7706,0.8006,0.6177,0.87994,0.74545,1.03392,0.002872,0.002872,0.002872
218,26189.3,0.86035,0.75208,0.96746,0.68264,0.77293,0.80046,0.61762,0.87991,0.74525,1.0339,0.002839,0.002839,0.002839
219,26306,0.8584,0.76019,0.96951,0.68279,0.77391,0.80017,0.61771,0.88019,0.74585,1.03384,0.002806,0.002806,0.002806
220,26422.1,0.85322,0.74173,0.96578,0.68166,0.77362,0.8002,0.61749,0.88016,0.7457,1.03371,0.002773,0.002773,0.002773
221,26536.2,0.85083,0.75035,0.96085,0.6809,0.774,0.80031,0.61685,0.88018,0.7462,1.03379,0.00274,0.00274,0.00274
222,26650.4,0.85403,0.73508,0.9645,0.67692,0.77671,0.80024,0.61756,0.8802,0.74655,1.03368,0.002707,0.002707,0.002707
223,26765,0.85432,0.74769,0.96207,0.67779,0.77671,0.8002,0.61754,0.88026,0.74658,1.0337,0.002674,0.002674,0.002674
224,26878.9,0.84715,0.72667,0.96147,0.67657,0.77768,0.80008,0.61747,0.8804,0.74724,1.03366,0.002641,0.002641,0.002641
225,26993,0.85522,0.74491,0.96425,0.67697,0.77671,0.79977,0.61709,0.88041,0.74681,1.03371,0.002608,0.002608,0.002608
226,27106.7,0.85724,0.74148,0.9647,0.67696,0.77991,0.79966,0.61716,0.8803,0.74686,1.03357,0.002575,0.002575,0.002575
227,27223,0.85497,0.74026,0.96537,0.67844,0.77642,0.79999,0.61711,0.88012,0.74712,1.03327,0.002542,0.002542,0.002542
228,27339.6,0.85146,0.73698,0.96647,0.67421,0.78138,0.79996,0.61748,0.87989,0.74727,1.0333,0.002509,0.002509,0.002509
229,27456.4,0.84634,0.72965,0.96248,0.68059,0.77147,0.7994,0.61672,0.88011,0.7481,1.03335,0.002476,0.002476,0.002476
230,27572.6,0.84627,0.72783,0.96291,0.68013,0.77314,0.7993,0.61697,0.87998,0.74859,1.0331,0.002443,0.002443,0.002443
231,27689.3,0.8518,0.73537,0.96301,0.67353,0.78166,0.79931,0.61703,0.88012,0.74976,1.03308,0.00241,0.00241,0.00241
232,27806.7,0.84978,0.73144,0.96142,0.67238,0.7837,0.79953,0.61724,0.8801,0.75042,1.03302,0.002377,0.002377,0.002377
233,27923.1,0.84871,0.72551,0.96589,0.68308,0.77205,0.79951,0.61748,0.87989,0.75016,1.03289,0.002344,0.002344,0.002344
234,28039.7,0.84661,0.7239,0.96078,0.68339,0.7706,0.79956,0.61747,0.87996,0.75018,1.03285,0.002311,0.002311,0.002311
235,28156.2,0.84633,0.725,0.95854,0.66951,0.78748,0.79951,0.61753,0.8801,0.75009,1.03297,0.002278,0.002278,0.002278
236,28272.3,0.84442,0.72226,0.95752,0.67056,0.78456,0.79935,0.61699,0.88017,0.75018,1.03298,0.002245,0.002245,0.002245
237,28388.7,0.84524,0.7151,0.95807,0.67016,0.7861,0.79943,0.6169,0.8801,0.75005,1.03294,0.002212,0.002212,0.002212
238,28504.8,0.84851,0.71456,0.96107,0.66654,0.79316,0.79939,0.61673,0.88001,0.74998,1.03285,0.002179,0.002179,0.002179
239,28620.2,0.84464,0.71267,0.95645,0.67115,0.78428,0.79928,0.61631,0.88021,0.75024,1.03286,0.002146,0.002146,0.002146
240,28735,0.84293,0.71485,0.95999,0.66609,0.79418,0.79939,0.61642,0.88026,0.75025,1.03284,0.002113,0.002113,0.002113
241,28849.8,0.84217,0.71414,0.9646,0.66564,0.79534,0.79944,0.61632,0.88025,0.75051,1.03287,0.00208,0.00208,0.00208
242,28964.5,0.84101,0.71537,0.96537,0.66606,0.79418,0.79926,0.61619,0.88024,0.75011,1.03287,0.002047,0.002047,0.002047
243,29079,0.84504,0.70179,0.96323,0.66572,0.79476,0.79941,0.61675,0.88031,0.75048,1.03304,0.002014,0.002014,0.002014
244,29193.2,0.84127,0.71334,0.96019,0.66424,0.79538,0.79924,0.61621,0.88039,0.75041,1.03302,0.001981,0.001981,0.001981
245,29308.5,0.84366,0.70709,0.95961,0.66466,0.79627,0.7992,0.61626,0.8805,0.75038,1.03303,0.001948,0.001948,0.001948
246,29425.4,0.83796,0.7126,0.95968,0.66389,0.79796,0.79907,0.61653,0.88044,0.75067,1.03315,0.001915,0.001915,0.001915
247,29541.8,0.83914,0.70179,0.95884,0.66341,0.79505,0.79926,0.61665,0.88044,0.75126,1.03306,0.001882,0.001882,0.001882
248,29657.8,0.83728,0.69541,0.95687,0.66461,0.79447,0.79926,0.61639,0.88033,0.75128,1.03307,0.001849,0.001849,0.001849
249,29773.4,0.83907,0.7012,0.95967,0.66473,0.79249,0.79913,0.61652,0.88052,0.75122,1.03311,0.001816,0.001816,0.001816
250,29889.4,0.84019,0.69699,0.95578,0.66486,0.79185,0.79902,0.6159,0.88041,0.75129,1.03311,0.001783,0.001783,0.001783
251,30005.5,0.83408,0.69129,0.95572,0.66724,0.78836,0.79896,0.61609,0.88048,0.7513,1.03314,0.00175,0.00175,0.00175
252,30121.6,0.83344,0.69352,0.95711,0.66712,0.78821,0.7988,0.61598,0.88067,0.75163,1.03324,0.001717,0.001717,0.001717
253,30239,0.83825,0.69124,0.95513,0.66608,0.79209,0.7987,0.61619,0.88049,0.75219,1.03324,0.001684,0.001684,0.001684
254,30355.6,0.83381,0.6977,0.95472,0.66687,0.78966,0.7986,0.61593,0.88076,0.75212,1.03329,0.001651,0.001651,0.001651
255,30471.9,0.83322,0.69279,0.95596,0.6642,0.7968,0.79866,0.61593,0.88082,0.75222,1.03343,0.001618,0.001618,0.001618
256,30588.5,0.83427,0.68419,0.95517,0.66364,0.79709,0.79863,0.61596,0.88095,0.75238,1.0335,0.001585,0.001585,0.001585
257,30704.8,0.83704,0.6815,0.95496,0.66388,0.79738,0.79837,0.61544,0.88104,0.75271,1.03342,0.001552,0.001552,0.001552
258,30818.6,0.83472,0.68304,0.95084,0.6693,0.786,0.79833,0.61594,0.88105,0.75264,1.03342,0.001519,0.001519,0.001519
259,30932.6,0.8326,0.69198,0.9551,0.66908,0.78457,0.79833,0.61592,0.88087,0.75292,1.03338,0.001486,0.001486,0.001486
260,31047.2,0.83434,0.68118,0.95617,0.6697,0.78387,0.79821,0.61579,0.88101,0.7533,1.03345,0.001453,0.001453,0.001453
