epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
192,41050.6,0.82565,0.77937,0.93997,0.61761,0.728,0.70982,0.54633,0.85287,1.06283,1.01033,0.003697,0.003697,0.003697
193,41404.9,0.82314,0.77038,0.93397,0.60524,0.73735,0.70816,0.54566,0.85301,1.0666,1.01072,0.003664,0.003664,0.003664
194,41775,0.82864,0.76254,0.9369,0.60605,0.74202,0.70613,0.54471,0.85265,1.06811,1.00991,0.003631,0.003631,0.003631
195,42142.5,0.81907,0.74094,0.93442,0.60928,0.72951,0.70566,0.54413,0.85178,1.07238,1.01022,0.003598,0.003598,0.003598
196,42509.2,0.81624,0.74648,0.93049,0.60211,0.74065,0.70624,0.54417,0.85237,1.07369,1.00892,0.003565,0.003565,0.003565
197,42871.4,0.82576,0.75609,0.93405,0.62432,0.71012,0.70537,0.54352,0.85249,1.07127,1.01052,0.003532,0.003532,0.003532
198,43247,0.82233,0.7523,0.94161,0.62256,0.71268,0.70489,0.54279,0.85348,1.07918,1.01295,0.003499,0.003499,0.003499
199,43578,0.82216,0.75097,0.93925,0.62183,0.71227,0.70305,0.54059,0.85448,1.08154,1.01554,0.003466,0.003466,0.003466
200,43767.9,0.81749,0.73985,0.93265,0.62684,0.70022,0.70117,0.54014,0.85487,1.08443,1.01681,0.003433,0.003433,0.003433
201,43967.2,0.81581,0.72823,0.93392,0.62048,0.70683,0.7002,0.53868,0.85542,1.08548,1.01717,0.0034,0.0034,0.0034
202,44167.2,0.8199,0.73527,0.93536,0.62348,0.706,0.69801,0.53714,0.85693,1.08664,1.01776,0.003367,0.003367,0.003367
203,44370.4,0.80904,0.7204,0.93126,0.6238,0.70779,0.69754,0.53775,0.85677,1.09302,1.01639,0.003334,0.003334,0.003334
204,44570.9,0.80663,0.74322,0.93052,0.63129,0.69458,0.69759,0.53762,0.85708,1.09539,1.01457,0.003301,0.003301,0.003301
205,44770.2,0.81637,0.72544,0.93424,0.6282,0.7027,0.69848,0.53848,0.85673,1.0935,1.01564,0.003268,0.003268,0.003268
206,44953.5,0.81781,0.73579,0.93394,0.63865,0.69023,0.69954,0.53899,0.85618,1.09701,1.01469,0.003235,0.003235,0.003235
207,45134.3,0.80728,0.73219,0.92728,0.62144,0.71423,0.70106,0.54012,0.85633,1.09356,1.01349,0.003202,0.003202,0.003202
208,45316.6,0.81519,0.73036,0.93551,0.62268,0.71315,0.70083,0.54006,0.85742,1.10139,1.01352,0.003169,0.003169,0.003169
209,45498.9,0.81817,0.71484,0.93493,0.62753,0.70297,0.69924,0.53908,0.85838,1.11114,1.01444,0.003136,0.003136,0.003136
210,45681.7,0.81073,0.71314,0.93218,0.62009,0.70792,0.69835,0.53863,0.85881,1.10865,1.01574,0.003103,0.003103,0.003103
211,45970.2,0.80716,0.7274,0.93197,0.61366,0.71599,0.69853,0.53827,0.85845,1.11492,1.01398,0.00307,0.00307,0.00307
212,46320.3,0.80691,0.71405,0.92938,0.61285,0.71782,0.69891,0.53849,0.85728,1.11349,1.01307,0.003037,0.003037,0.003037
213,46662,0.80762,0.70493,0.92721,0.62053,0.71418,0.69942,0.53871,0.85707,1.11452,1.01245,0.003004,0.003004,0.003004
214,46908.7,0.80121,0.71126,0.93035,0.619,0.7137,0.69933,0.53795,0.85628,1.11159,1.01262,0.002971,0.002971,0.002971
215,47134.8,0.80222,0.71096,0.9269,0.62523,0.7027,0.69921,0.53862,0.85583,1.11204,1.01219,0.002938,0.002938,0.002938
216,47375.4,0.80602,0.69588,0.92937,0.6199,0.71184,0.69943,0.53965,0.85649,1.11412,1.01107,0.002905,0.002905,0.002905
217,47623.5,0.81333,0.70235,0.93252,0.61633,0.71528,0.69822,0.53828,0.85579,1.11841,1.01097,0.002872,0.002872,0.002872
218,47879.6,0.80233,0.6989,0.93005,0.61641,0.71465,0.69625,0.53674,0.856,1.12289,1.01204,0.002839,0.002839,0.002839
219,48169.3,0.80919,0.70341,0.93303,0.61093,0.7159,0.69527,0.5365,0.8562,1.12632,1.0123,0.002806,0.002806,0.002806
220,48545.6,0.80466,0.70159,0.92591,0.61523,0.70844,0.69378,0.53516,0.8565,1.1288,1.01202,0.002773,0.002773,0.002773
221,48924.3,0.80197,0.68626,0.93285,0.61437,0.7107,0.69353,0.53471,0.85625,1.12708,1.01184,0.00274,0.00274,0.00274
222,49266.7,0.80349,0.68857,0.92613,0.60964,0.717,0.69265,0.53421,0.8566,1.13382,1.01143,0.002707,0.002707,0.002707
223,49613.9,0.80045,0.71589,0.92581,0.62811,0.69444,0.69168,0.5333,0.85774,1.13668,1.01142,0.002674,0.002674,0.002674
224,49860.8,0.80459,0.68092,0.93021,0.61929,0.70407,0.69057,0.53263,0.85925,1.14301,1.01157,0.002641,0.002641,0.002641
225,50193.5,0.79546,0.68282,0.92703,0.61703,0.70499,0.68927,0.53134,0.85865,1.14885,1.01107,0.002608,0.002608,0.002608
226,50511.9,0.79997,0.68069,0.9254,0.61908,0.70215,0.68838,0.53057,0.85872,1.15438,1.01086,0.002575,0.002575,0.002575
