epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
192,25379.3,0.85915,0.73548,0.96803,0.69679,0.75597,0.8,0.61677,0.88146,0.74617,1.03694,0.003697,0.003697,0.003697
193,25512,0.86176,0.72811,0.96945,0.70314,0.75109,0.80007,0.6168,0.88156,0.74618,1.03718,0.003664,0.003664,0.003664
194,25644.1,0.86018,0.73677,0.97138,0.7021,0.7508,0.8001,0.61683,0.88154,0.74605,1.0374,0.003631,0.003631,0.003631
195,25780,0.8634,0.73851,0.9671,0.70288,0.75205,0.80004,0.61722,0.8815,0.74655,1.03755,0.003598,0.003598,0.003598
196,25912.4,0.86185,0.74045,0.97007,0.70447,0.75088,0.80018,0.61736,0.88124,0.74718,1.0375,0.003565,0.003565,0.003565
197,26044.9,0.86155,0.73878,0.96905,0.70315,0.75197,0.80006,0.61708,0.88115,0.74704,1.03758,0.003532,0.003532,0.003532
198,26177.2,0.85844,0.73294,0.97202,0.68769,0.77263,0.79994,0.61724,0.88122,0.74666,1.03767,0.003499,0.003499,0.003499
199,26309.5,0.85293,0.72263,0.96168,0.68989,0.77147,0.80002,0.61677,0.88147,0.74704,1.03792,0.003466,0.003466,0.003466
200,26441.1,0.85995,0.73415,0.96794,0.68992,0.77089,0.79967,0.61673,0.88176,0.74809,1.03802,0.003433,0.003433,0.003433
201,26573.4,0.8522,0.72918,0.9679,0.69338,0.76943,0.79982,0.61683,0.88155,0.74771,1.03795,0.0034,0.0034,0.0034
202,26706.1,0.85411,0.72397,0.96818,0.69476,0.76914,0.79968,0.61689,0.8819,0.74885,1.03808,0.003367,0.003367,0.003367
203,26838.6,0.86152,0.7378,0.97278,0.69506,0.76907,0.79977,0.61738,0.88145,0.7501,1.03783,0.003334,0.003334,0.003334
204,26971.2,0.85554,0.72457,0.96916,0.69486,0.76885,0.79958,0.61699,0.88127,0.74972,1.03781,0.003301,0.003301,0.003301
205,27103.7,0.85135,0.72647,0.9652,0.6933,0.76995,0.79988,0.61717,0.88143,0.75057,1.03786,0.003268,0.003268,0.003268
206,27236.4,0.85517,0.71351,0.96417,0.69307,0.77031,0.79962,0.61636,0.88163,0.75188,1.03789,0.003235,0.003235,0.003235
207,27369.4,0.85056,0.71595,0.96472,0.6892,0.77351,0.79939,0.61683,0.88161,0.7522,1.03789,0.003202,0.003202,0.003202
208,27501.1,0.85579,0.71952,0.96759,0.69033,0.77234,0.79932,0.61618,0.88168,0.75255,1.03796,0.003169,0.003169,0.003169
209,27632,0.84629,0.71332,0.96719,0.68863,0.77326,0.79906,0.61629,0.88195,0.75379,1.03812,0.003136,0.003136,0.003136
210,27762.5,0.85114,0.70457,0.96564,0.68947,0.76972,0.79903,0.61613,0.88226,0.75437,1.03823,0.003103,0.003103,0.003103
211,27893.1,0.84766,0.71474,0.96595,0.68793,0.77409,0.79898,0.61609,0.88217,0.75429,1.03828,0.00307,0.00307,0.00307
212,28024,0.85258,0.71337,0.9656,0.6873,0.7738,0.79882,0.61597,0.88238,0.75453,1.03832,0.003037,0.003037,0.003037
213,28154.7,0.85056,0.70255,0.96346,0.69081,0.77001,0.79868,0.61563,0.88225,0.75448,1.03829,0.003004,0.003004,0.003004
214,28287.1,0.84857,0.69735,0.96277,0.69001,0.77118,0.79867,0.61602,0.88224,0.75535,1.03837,0.002971,0.002971,0.002971
215,28419.5,0.85288,0.71033,0.9712,0.69276,0.76914,0.79861,0.61608,0.88239,0.75529,1.03853,0.002938,0.002938,0.002938
216,28551.9,0.84595,0.70445,0.9635,0.6934,0.76681,0.79822,0.61577,0.88236,0.75601,1.0385,0.002905,0.002905,0.002905
217,28683.9,0.8498,0.70432,0.96414,0.695,0.7639,0.79808,0.6155,0.88241,0.75683,1.03852,0.002872,0.002872,0.002872
218,28816,0.8481,0.70714,0.96594,0.69323,0.76623,0.79803,0.6154,0.88267,0.75764,1.03868,0.002839,0.002839,0.002839
219,28948,0.84833,0.7005,0.9684,0.69411,0.76681,0.798,0.61575,0.88283,0.7584,1.03886,0.002806,0.002806,0.002806
220,29079.8,0.84389,0.68921,0.96525,0.69174,0.77031,0.79782,0.6159,0.88262,0.75858,1.0387,0.002773,0.002773,0.002773
221,29211.8,0.84045,0.69166,0.96097,0.69066,0.77031,0.79763,0.61559,0.88291,0.75879,1.03898,0.00274,0.00274,0.00274
222,29344.2,0.84489,0.68576,0.96429,0.69006,0.77065,0.79774,0.61599,0.883,0.75929,1.03914,0.002707,0.002707,0.002707
223,29476.4,0.84679,0.68925,0.96274,0.68797,0.77322,0.79746,0.61556,0.88305,0.76019,1.03914,0.002674,0.002674,0.002674
224,29608.1,0.83903,0.67172,0.96109,0.68612,0.7738,0.79726,0.61535,0.88305,0.76081,1.03923,0.002641,0.002641,0.002641
225,29740.1,0.84561,0.68676,0.96363,0.68721,0.77322,0.79736,0.61576,0.88318,0.76118,1.0392,0.002608,0.002608,0.002608
226,29872.3,0.84745,0.68411,0.96321,0.68363,0.77584,0.7972,0.61553,0.88317,0.7615,1.03927,0.002575,0.002575,0.002575
227,30004.4,0.84118,0.67847,0.96323,0.68417,0.77525,0.79715,0.61546,0.88324,0.76221,1.0392,0.002542,0.002542,0.002542
228,30135.7,0.83758,0.67428,0.96398,0.68521,0.77563,0.79688,0.6155,0.88327,0.7624,1.03928,0.002509,0.002509,0.002509
229,30268.7,0.83619,0.67513,0.96132,0.68559,0.77525,0.79674,0.61541,0.8835,0.76345,1.03936,0.002476,0.002476,0.002476
230,30402.8,0.83838,0.67269,0.96533,0.68523,0.77525,0.79648,0.61527,0.88349,0.76397,1.03935,0.002443,0.002443,0.002443
231,30535.7,0.84245,0.68187,0.96481,0.68452,0.77525,0.79682,0.61528,0.88389,0.76469,1.03967,0.00241,0.00241,0.00241
232,30668,0.83945,0.67003,0.96173,0.68479,0.77475,0.79666,0.61532,0.88389,0.76553,1.03977,0.002377,0.002377,0.002377
233,30800.7,0.83534,0.6684,0.96424,0.68558,0.7738,0.79658,0.61503,0.88408,0.76596,1.03988,0.002344,0.002344,0.002344
234,30932.9,0.83811,0.66941,0.95998,0.68741,0.77205,0.79644,0.61467,0.88398,0.76644,1.0399,0.002311,0.002311,0.002311
235,31065.4,0.83622,0.66699,0.95808,0.68971,0.76914,0.79633,0.61487,0.88398,0.76719,1.03987,0.002278,0.002278,0.002278
236,31197.7,0.83161,0.66182,0.95815,0.68689,0.77147,0.7962,0.61492,0.88418,0.76813,1.03991,0.002245,0.002245,0.002245
237,31330,0.83409,0.65889,0.95629,0.68665,0.7706,0.79606,0.61456,0.88407,0.7685,1.03986,0.002212,0.002212,0.002212
238,31462,0.83548,0.65579,0.96094,0.68581,0.77271,0.79581,0.61465,0.88437,0.7695,1.04003,0.002179,0.002179,0.002179
239,31593.6,0.83451,0.65915,0.95517,0.6875,0.76914,0.7956,0.6143,0.88439,0.77024,1.04004,0.002146,0.002146,0.002146
240,31724.7,0.82977,0.6563,0.95742,0.68776,0.76943,0.79547,0.61397,0.88453,0.77084,1.04011,0.002113,0.002113,0.002113
241,31856,0.82942,0.65729,0.96154,0.68748,0.76972,0.79523,0.61419,0.8846,0.77107,1.04014,0.00208,0.00208,0.00208
242,31987.2,0.82885,0.65724,0.96253,0.68794,0.76884,0.79501,0.61411,0.88447,0.77176,1.04003,0.002047,0.002047,0.002047
243,32120,0.83082,0.64268,0.96046,0.68739,0.76943,0.79488,0.61353,0.8846,0.77259,1.04023,0.002014,0.002014,0.002014
244,32252.6,0.82709,0.65257,0.95632,0.68725,0.76827,0.79471,0.61334,0.88465,0.77377,1.04027,0.001981,0.001981,0.001981
245,32384.7,0.82922,0.64141,0.9566,0.68786,0.76856,0.79441,0.61312,0.88478,0.77449,1.04049,0.001948,0.001948,0.001948
246,32517.9,0.82237,0.64253,0.95732,0.68822,0.76856,0.7942,0.61265,0.88492,0.7753,1.04053,0.001915,0.001915,0.001915
247,32650.8,0.82639,0.63865,0.9578,0.68781,0.76856,0.79423,0.61296,0.88478,0.77553,1.04055,0.001882,0.001882,0.001882
248,32784,0.82553,0.63469,0.95496,0.6876,0.76972,0.79408,0.61281,0.88488,0.77635,1.04054,0.001849,0.001849,0.001849
249,32916.4,0.82638,0.64034,0.95782,0.68893,0.76856,0.79393,0.61244,0.88506,0.77724,1.04075,0.001816,0.001816,0.001816
250,33049.1,0.82753,0.63451,0.95649,0.68689,0.76914,0.79356,0.61196,0.8852,0.77822,1.04083,0.001783,0.001783,0.001783
251,33181,0.82142,0.62455,0.95483,0.68666,0.76748,0.79351,0.61199,0.8853,0.77905,1.0408,0.00175,0.00175,0.00175
252,33313.3,0.81887,0.62791,0.9552,0.68355,0.77351,0.79347,0.6122,0.88553,0.78023,1.04087,0.001717,0.001717,0.001717
253,33446.2,0.82525,0.62978,0.9547,0.68126,0.777,0.79333,0.61165,0.88558,0.7807,1.04094,0.001684,0.001684,0.001684
254,33579,0.8209,0.63091,0.95391,0.68083,0.77671,0.79326,0.61164,0.88565,0.78115,1.04089,0.001651,0.001651,0.001651
255,33711.7,0.81865,0.62957,0.95411,0.68119,0.77693,0.79312,0.61169,0.88583,0.78228,1.04101,0.001618,0.001618,0.001618
256,33844.8,0.81796,0.6187,0.95366,0.6823,0.77438,0.79303,0.61173,0.88584,0.78307,1.04104,0.001585,0.001585,0.001585
257,33976.7,0.82397,0.61993,0.95478,0.68267,0.7738,0.79286,0.61178,0.88607,0.78332,1.04111,0.001552,0.001552,0.001552
258,34109,0.82373,0.6192,0.95045,0.68247,0.7738,0.79262,0.61161,0.88608,0.78393,1.04113,0.001519,0.001519,0.001519
259,34240.9,0.81578,0.62257,0.95393,0.68344,0.77246,0.7926,0.61126,0.88619,0.78476,1.04133,0.001486,0.001486,0.001486
260,34372.8,0.8175,0.61044,0.95459,0.68389,0.77217,0.79227,0.6112,0.88637,0.78491,1.04146,0.001453,0.001453,0.001453
261,34504.7,0.8178,0.61338,0.95184,0.68437,0.77234,0.79221,0.61131,0.88633,0.78576,1.04145,0.00142,0.00142,0.00142
262,34637.1,0.81577,0.61175,0.95177,0.68504,0.7725,0.79199,0.61085,0.88645,0.78603,1.04166,0.001387,0.001387,0.001387
263,34770.2,0.81412,0.60461,0.95095,0.68481,0.77147,0.79199,0.61074,0.88678,0.78681,1.04184,0.001354,0.001354,0.001354
264,34902.9,0.806,0.60102,0.94842,0.68385,0.77205,0.79172,0.61064,0.88678,0.78778,1.04205,0.001321,0.001321,0.001321
265,35035.4,0.81391,0.60966,0.95386,0.68204,0.77205,0.79123,0.6102,0.88708,0.78825,1.04214,0.001288,0.001288,0.001288
266,35167.8,0.80984,0.59593,0.94834,0.68143,0.77216,0.79105,0.61018,0.88697,0.78897,1.0421,0.001255,0.001255,0.001255
267,35298.5,0.80975,0.60531,0.95371,0.68314,0.77205,0.79074,0.60984,0.88725,0.79016,1.04221,0.001222,0.001222,0.001222
268,35429.6,0.80687,0.6058,0.94896,0.68282,0.77234,0.79059,0.60984,0.8873,0.79014,1.04239,0.001189,0.001189,0.001189
269,35560.5,0.81175,0.59751,0.95076,0.68372,0.77176,0.79045,0.60949,0.8875,0.79088,1.04252,0.001156,0.001156,0.001156
270,35691.8,0.81373,0.59917,0.95264,0.68296,0.77234,0.79026,0.60941,0.88749,0.79156,1.04254,0.001123,0.001123,0.001123
271,35824.1,0.80777,0.60236,0.94931,0.68303,0.77205,0.79015,0.60929,0.88755,0.79226,1.04254,0.00109,0.00109,0.00109
272,35956.6,0.81195,0.59943,0.94984,0.68272,0.77031,0.78986,0.60917,0.88764,0.79334,1.0426,0.001057,0.001057,0.001057
