epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
192,27272.5,0.93341,0.75052,1.02495,0.77327,0.82284,0.87898,0.66968,0.92709,0.63025,1.09588,0.003697,0.003697,0.003697
193,27414.9,0.92717,0.74765,1.01858,0.77125,0.82493,0.87901,0.66964,0.92704,0.63003,1.09578,0.003664,0.003664,0.003664
194,27557.7,0.93174,0.74401,1.0212,0.77192,0.8241,0.87904,0.6696,0.92702,0.62961,1.09566,0.003631,0.003631,0.003631
195,27700.6,0.92693,0.74452,1.02206,0.77121,0.82467,0.87912,0.66981,0.92697,0.62948,1.09561,0.003598,0.003598,0.003598
196,27843.4,0.92921,0.74259,1.01974,0.77576,0.81927,0.87921,0.66949,0.92698,0.62961,1.09563,0.003565,0.003565,0.003565
197,27985.9,0.93177,0.74091,1.02325,0.77562,0.81955,0.87916,0.66961,0.92679,0.62948,1.09555,0.003532,0.003532,0.003532
198,28128.9,0.92074,0.74506,1.01807,0.775,0.82022,0.87923,0.6698,0.92685,0.6295,1.09557,0.003499,0.003499,0.003499
199,28272.5,0.92752,0.73988,1.02412,0.77603,0.81955,0.87924,0.66982,0.92692,0.62945,1.09559,0.003466,0.003466,0.003466
200,28415.8,0.92725,0.73819,1.01545,0.77705,0.81907,0.87916,0.66977,0.92679,0.62958,1.09548,0.003433,0.003433,0.003433
201,28559,0.92313,0.74087,1.01909,0.77565,0.81936,0.87913,0.66994,0.9268,0.62929,1.09546,0.0034,0.0034,0.0034
202,28702.6,0.92963,0.73561,1.02122,0.77586,0.82136,0.8791,0.67009,0.92676,0.62931,1.09539,0.003367,0.003367,0.003367
203,28846.5,0.92522,0.73627,1.01787,0.77603,0.82154,0.87922,0.67009,0.92679,0.62922,1.09541,0.003334,0.003334,0.003334
204,28989.1,0.92847,0.73326,1.01861,0.77601,0.82107,0.87931,0.67046,0.92668,0.62932,1.09537,0.003301,0.003301,0.003301
205,29131.7,0.9226,0.72945,1.01663,0.77595,0.82012,0.87898,0.67034,0.92665,0.6292,1.09532,0.003268,0.003268,0.003268
206,29274.3,0.91944,0.72635,1.01375,0.778,0.81963,0.87939,0.6702,0.92655,0.62913,1.09517,0.003235,0.003235,0.003235
207,29418.5,0.92334,0.73669,1.01843,0.77842,0.81762,0.8794,0.67039,0.92638,0.62909,1.09505,0.003202,0.003202,0.003202
208,29562.2,0.92262,0.73225,1.02121,0.77833,0.81841,0.87953,0.67059,0.92636,0.62916,1.09501,0.003169,0.003169,0.003169
209,29704.7,0.92373,0.73563,1.01781,0.77699,0.82078,0.87948,0.67039,0.92644,0.62911,1.09497,0.003136,0.003136,0.003136
210,29846.6,0.92155,0.72209,1.01766,0.7767,0.82069,0.87964,0.67046,0.92632,0.6291,1.09492,0.003103,0.003103,0.003103
211,29988.5,0.92184,0.73118,1.02092,0.77785,0.81991,0.87977,0.67022,0.92621,0.62898,1.09488,0.00307,0.00307,0.00307
212,30131,0.9232,0.72945,1.02236,0.77633,0.82097,0.87972,0.67041,0.92624,0.62881,1.09482,0.003037,0.003037,0.003037
213,30274.4,0.9153,0.72516,1.01606,0.77577,0.82193,0.87983,0.67048,0.92622,0.62867,1.09479,0.003004,0.003004,0.003004
214,30418,0.91929,0.73514,1.018,0.77583,0.82222,0.87987,0.67035,0.92621,0.6285,1.09468,0.002971,0.002971,0.002971
215,30562,0.92465,0.73203,1.01904,0.77527,0.8225,0.87998,0.67037,0.9263,0.62853,1.09478,0.002938,0.002938,0.002938
216,30705.3,0.92114,0.72828,1.01902,0.77571,0.82296,0.88002,0.67073,0.9263,0.62887,1.09481,0.002905,0.002905,0.002905
217,30847.5,0.91271,0.71553,1.0116,0.77672,0.82248,0.88008,0.67104,0.92624,0.62883,1.09477,0.002872,0.002872,0.002872
218,30990,0.91658,0.71976,1.01636,0.77695,0.82182,0.88002,0.67111,0.92632,0.62887,1.09488,0.002839,0.002839,0.002839
219,31132.4,0.91642,0.71409,1.0139,0.77589,0.82247,0.88013,0.67128,0.92623,0.62889,1.09489,0.002806,0.002806,0.002806
220,31276.7,0.92495,0.72607,1.01858,0.77582,0.82239,0.88013,0.67175,0.9263,0.62896,1.09501,0.002773,0.002773,0.002773
221,31420.2,0.91408,0.71441,1.01574,0.77555,0.82296,0.88024,0.6715,0.92628,0.62855,1.09497,0.00274,0.00274,0.00274
222,31562.8,0.9143,0.71967,1.01172,0.77567,0.82268,0.88019,0.67166,0.92636,0.62868,1.09498,0.002707,0.002707,0.002707
223,31705.7,0.9175,0.71074,1.01467,0.77573,0.82296,0.88023,0.67188,0.92635,0.62857,1.095,0.002674,0.002674,0.002674
224,31848.3,0.91562,0.70684,1.01768,0.77579,0.82325,0.88011,0.67169,0.92628,0.62869,1.09486,0.002641,0.002641,0.002641
225,31990.7,0.9153,0.71965,1.01622,0.77612,0.82357,0.88017,0.67142,0.92634,0.6285,1.095,0.002608,0.002608,0.002608
226,32134.2,0.91491,0.71734,1.01541,0.77597,0.82385,0.88022,0.67157,0.92633,0.62849,1.09507,0.002575,0.002575,0.002575
227,32277.6,0.9066,0.70961,1.00923,0.77561,0.82438,0.88024,0.67197,0.92631,0.62857,1.09504,0.002542,0.002542,0.002542
228,32420.7,0.91414,0.71611,1.01351,0.77576,0.8241,0.88027,0.67179,0.92629,0.62861,1.09508,0.002509,0.002509,0.002509
229,32563.2,0.91058,0.70825,1.01294,0.77577,0.82388,0.88025,0.67152,0.92648,0.62885,1.09517,0.002476,0.002476,0.002476
230,32705.8,0.90968,0.70545,1.00992,0.77583,0.82417,0.88034,0.67174,0.92638,0.62894,1.09517,0.002443,0.002443,0.002443
231,32848.9,0.91183,0.71193,1.0121,0.77657,0.82273,0.8798,0.67173,0.92637,0.6289,1.09515,0.00241,0.00241,0.00241
232,32992.6,0.91245,0.72058,1.01552,0.77698,0.82272,0.88022,0.67195,0.92643,0.62908,1.09516,0.002377,0.002377,0.002377
233,33136.1,0.91263,0.70699,1.01283,0.77682,0.8241,0.88027,0.67185,0.92653,0.62918,1.09518,0.002344,0.002344,0.002344
234,33279.3,0.91468,0.71071,1.01292,0.77743,0.82386,0.88029,0.67158,0.92651,0.62923,1.09517,0.002311,0.002311,0.002311
235,33425.2,0.89878,0.7005,1.00567,0.77895,0.82126,0.88024,0.67177,0.92642,0.62917,1.09514,0.002278,0.002278,0.002278
236,33562.8,0.91017,0.70188,1.01467,0.77856,0.82239,0.88032,0.67189,0.92651,0.62938,1.09529,0.002245,0.002245,0.002245
237,33709.9,0.91034,0.7057,1.01314,0.77872,0.82211,0.88042,0.67198,0.92643,0.62923,1.09525,0.002212,0.002212,0.002212
238,33860.5,0.90921,0.70665,1.01375,0.77823,0.82271,0.8805,0.67224,0.92639,0.62934,1.09517,0.002179,0.002179,0.002179
239,34003.2,0.90817,0.70362,1.01516,0.77754,0.82353,0.88056,0.67207,0.92645,0.62911,1.0951,0.002146,0.002146,0.002146
240,34142.9,0.90565,0.69435,1.00993,0.77763,0.82296,0.88054,0.67216,0.92654,0.62922,1.09512,0.002113,0.002113,0.002113
241,34284.6,0.90336,0.70321,1.01136,0.7783,0.82211,0.88055,0.6718,0.92654,0.62924,1.09511,0.00208,0.00208,0.00208
242,34427.6,0.90694,0.70221,1.01031,0.77876,0.82126,0.88051,0.6717,0.92654,0.62948,1.09511,0.002047,0.002047,0.002047
243,34567.7,0.90785,0.70168,1.01167,0.77856,0.82128,0.88052,0.672,0.92655,0.62933,1.09503,0.002014,0.002014,0.002014
244,34710.1,0.90773,0.6968,1.01377,0.77865,0.82069,0.88047,0.672,0.92657,0.62951,1.09505,0.001981,0.001981,0.001981
245,34851.5,0.90744,0.69489,1.01136,0.77916,0.82012,0.88046,0.6719,0.9265,0.62943,1.09501,0.001948,0.001948,0.001948
246,34992.5,0.90421,0.69907,1.00983,0.77994,0.81983,0.88032,0.6722,0.92651,0.62931,1.09502,0.001915,0.001915,0.001915
247,35133.5,0.90625,0.70049,1.01103,0.77922,0.8204,0.88029,0.67219,0.92645,0.62892,1.09487,0.001882,0.001882,0.001882
248,35274.2,0.91237,0.69545,1.01652,0.77928,0.8207,0.88048,0.67237,0.92643,0.62912,1.09485,0.001849,0.001849,0.001849
249,35416,0.90169,0.68678,1.01134,0.77915,0.82012,0.88044,0.6722,0.92658,0.62884,1.09494,0.001816,0.001816,0.001816
250,35559.2,0.90498,0.69211,1.00915,0.77973,0.81984,0.88041,0.67212,0.92647,0.62876,1.09487,0.001783,0.001783,0.001783
251,35702.9,0.90548,0.69632,1.01298,0.78027,0.8204,0.88034,0.67226,0.92647,0.6287,1.09491,0.00175,0.00175,0.00175
252,35850.8,0.89381,0.69013,1.00625,0.78069,0.82039,0.88035,0.67212,0.92642,0.62901,1.09478,0.001717,0.001717,0.001717
253,35995.5,0.89777,0.68665,1.0099,0.7803,0.82154,0.88044,0.67199,0.92652,0.62883,1.0948,0.001684,0.001684,0.001684
254,36135.4,0.89445,0.67531,1.00455,0.78024,0.82125,0.88055,0.67246,0.92646,0.629,1.0948,0.001651,0.001651,0.001651
255,36274.7,0.89995,0.6786,1.01347,0.7803,0.82154,0.88058,0.67212,0.92644,0.62878,1.09478,0.001618,0.001618,0.001618
256,36415.9,0.89684,0.68156,1.00775,0.78051,0.82154,0.88069,0.67234,0.92649,0.62863,1.09481,0.001585,0.001585,0.001585
257,36556.9,0.90302,0.68486,1.009,0.78068,0.82182,0.88066,0.67239,0.9264,0.62872,1.09475,0.001552,0.001552,0.001552
258,36697.1,0.89773,0.68088,1.00886,0.78075,0.82067,0.88063,0.67235,0.92651,0.62841,1.09478,0.001519,0.001519,0.001519
259,36838.3,0.89623,0.67798,1.00776,0.78087,0.82125,0.88068,0.67243,0.92658,0.62841,1.09476,0.001486,0.001486,0.001486
260,36978,0.8941,0.68164,1.0101,0.78208,0.82095,0.88061,0.67244,0.92649,0.62805,1.09477,0.001453,0.001453,0.001453
261,37118.3,0.89433,0.67904,1.00262,0.78247,0.82181,0.88062,0.67266,0.92649,0.62792,1.09473,0.00142,0.00142,0.00142
262,37260.1,0.9001,0.6758,1.01023,0.78107,0.82325,0.8806,0.67262,0.92648,0.62757,1.09476,0.001387,0.001387,0.001387
263,37402.6,0.89984,0.67845,1.00666,0.782,0.82154,0.8805,0.67276,0.92657,0.62785,1.09484,0.001354,0.001354,0.001354
264,37544.6,0.89249,0.67711,1.00637,0.78163,0.82182,0.88035,0.67251,0.92659,0.62818,1.09492,0.001321,0.001321,0.001321
265,37693.6,0.89108,0.67948,1.00464,0.78163,0.82182,0.88028,0.67293,0.92655,0.62823,1.09495,0.001288,0.001288,0.001288
266,37837.2,0.89663,0.67415,1.01105,0.78242,0.82154,0.88053,0.67285,0.92667,0.62813,1.09504,0.001255,0.001255,0.001255
267,37978.6,0.8922,0.67651,1.00415,0.78248,0.82182,0.88033,0.67253,0.92668,0.62825,1.09511,0.001222,0.001222,0.001222
268,38119.2,0.89039,0.66949,1.00393,0.78302,0.82239,0.88028,0.67246,0.92662,0.62844,1.09504,0.001189,0.001189,0.001189
269,38260.5,0.89269,0.67641,1.00768,0.78365,0.82126,0.88031,0.67234,0.92655,0.62852,1.09501,0.001156,0.001156,0.001156
270,38404.6,0.89276,0.67226,1.0087,0.78343,0.82236,0.88038,0.67218,0.92659,0.62845,1.09496,0.001123,0.001123,0.001123
271,38546.2,0.88565,0.66449,1.00302,0.78166,0.82296,0.88026,0.67262,0.92658,0.62833,1.09497,0.00109,0.00109,0.00109
272,38687.4,0.88446,0.66563,0.99999,0.78116,0.82266,0.88027,0.67258,0.92663,0.62838,1.09493,0.001057,0.001057,0.001057
273,38828.7,0.88695,0.66356,1.00262,0.77993,0.82382,0.88028,0.67264,0.92656,0.62808,1.09495,0.001024,0.001024,0.001024
274,38969.7,0.88565,0.66616,1.00376,0.7768,0.82583,0.88027,0.67233,0.9268,0.62847,1.09492,0.000991,0.000991,0.000991
275,39111.2,0.88894,0.66249,1.00368,0.7774,0.8258,0.88018,0.67257,0.92679,0.62811,1.09495,0.000958,0.000958,0.000958
276,39251.8,0.88746,0.65526,1.00556,0.77698,0.8258,0.88016,0.67231,0.92685,0.62814,1.09497,0.000925,0.000925,0.000925
277,39393.2,0.89309,0.65894,1.0106,0.77498,0.82701,0.88009,0.67232,0.92691,0.62806,1.09502,0.000892,0.000892,0.000892
278,39534.2,0.88836,0.66265,1.00888,0.77703,0.82609,0.88012,0.67226,0.92692,0.6281,1.09505,0.000859,0.000859,0.000859
279,39676.5,0.88368,0.65419,1.00012,0.77504,0.8273,0.88006,0.67223,0.92698,0.62803,1.09515,0.000826,0.000826,0.000826
280,39819.5,0.8899,0.65414,1.00692,0.77484,0.8273,0.8801,0.6723,0.92706,0.62818,1.0952,0.000793,0.000793,0.000793
281,39960.7,0.88961,0.65627,1.0035,0.77344,0.82779,0.88018,0.67211,0.92708,0.62834,1.09528,0.00076,0.00076,0.00076
282,40103,0.88233,0.65869,1.00165,0.77226,0.82808,0.88012,0.67203,0.92723,0.62829,1.09535,0.000727,0.000727,0.000727
283,40245.4,0.8813,0.65438,1.00073,0.77949,0.82381,0.8801,0.67206,0.92723,0.62846,1.09542,0.000694,0.000694,0.000694
284,40386.8,0.88366,0.65052,1.00004,0.77955,0.82298,0.88007,0.67193,0.92731,0.62845,1.09543,0.000661,0.000661,0.000661
285,40528.4,0.88626,0.65149,0.99991,0.78001,0.82325,0.88017,0.67203,0.92729,0.6287,1.09548,0.000628,0.000628,0.000628
286,40669.5,0.88295,0.651,1.00001,0.78032,0.82268,0.88007,0.6718,0.92755,0.62892,1.0957,0.000595,0.000595,0.000595
287,40816.6,0.87974,0.64474,1.00215,0.78078,0.82182,0.8801,0.67152,0.92748,0.62907,1.09564,0.000562,0.000562,0.000562
288,40960.3,0.88055,0.65072,0.99955,0.77566,0.82552,0.88006,0.67205,0.92752,0.62924,1.09573,0.000529,0.000529,0.000529
289,41102.7,0.87973,0.64948,1.00023,0.77421,0.8253,0.88,0.67153,0.92757,0.62948,1.09587,0.000496,0.000496,0.000496
290,41241.5,0.87849,0.64258,1.00061,0.77393,0.82523,0.8798,0.67116,0.92763,0.62975,1.09595,0.000463,0.000463,0.000463
291,41375.4,0.83457,0.57134,1.00881,0.77062,0.82808,0.87978,0.67181,0.92774,0.63011,1.09603,0.00043,0.00043,0.00043
292,41510,0.82836,0.56154,1.00427,0.77023,0.82722,0.87966,0.67121,0.92774,0.63066,1.09613,0.000397,0.000397,0.000397
293,41645.4,0.83429,0.56332,1.009,0.77005,0.8279,0.87963,0.67161,0.92782,0.63052,1.09619,0.000364,0.000364,0.000364
294,41781.5,0.82773,0.55437,1.00276,0.76936,0.82848,0.87954,0.67112,0.92794,0.63049,1.09637,0.000331,0.000331,0.000331
295,41917.8,0.82884,0.5508,0.99969,0.7702,0.82808,0.87943,0.67102,0.9279,0.63075,1.09639,0.000298,0.000298,0.000298
296,42052.8,0.82447,0.55352,1.0027,0.77012,0.82864,0.8793,0.671,0.92809,0.63106,1.0965,0.000265,0.000265,0.000265
297,42201.9,0.82107,0.54947,1.00169,0.76962,0.82878,0.87904,0.67089,0.92817,0.63133,1.09658,0.000232,0.000232,0.000232
298,42346.1,0.82455,0.55049,1.00284,0.77009,0.8295,0.8789,0.67077,0.92821,0.63151,1.0967,0.000199,0.000199,0.000199
299,42479.5,0.82677,0.54673,1.00495,0.77003,0.82878,0.87903,0.67108,0.92828,0.63155,1.09673,0.000166,0.000166,0.000166
300,42629.2,0.82318,0.54858,1.00231,0.76991,0.82821,0.87909,0.67109,0.9283,0.63194,1.09682,0.000133,0.000133,0.000133
